"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Mineral fuels, mineral oils and products of their distillation",527,"Asphalt Mixtures",52715,"Mineral Products",5,3903168,1995
"Mineral fuels, mineral oils and products of their distillation",527,"Electricity",52716,"Mineral Products",5,34717298,1995
"Inorganic chemicals",628,"Halogens",62801,"Chemical Products",6,1616979,1995
"Inorganic chemicals",628,"Sulfur",62802,"Chemical Products",6,2034421,1995
"Inorganic chemicals",628,"Carbon",62803,"Chemical Products",6,7435615,1995
"Inorganic chemicals",628,"Hydrogen",62804,"Chemical Products",6,11966777,1995
"Inorganic chemicals",628,"Alkaline Metals",62805,"Chemical Products",6,3995177,1995
"Inorganic chemicals",628,"Hydrochloric Acid",62806,"Chemical Products",6,319992,1995
"Inorganic chemicals",628,"Sulfuric Acid",62807,"Chemical Products",6,5748751,1995
"Inorganic chemicals",628,"Nitric Acids",62808,"Chemical Products",6,240394,1995
"Inorganic chemicals",628,"Phosphoric Acid",62809,"Chemical Products",6,20790584,1995
"Inorganic chemicals",628,"Boron",62810,"Chemical Products",6,12879168,1995
"Inorganic chemicals",628,"Other Inorganic Acids",62811,"Chemical Products",6,21117741,1995
"Inorganic chemicals",628,"Halides",62812,"Chemical Products",6,2057418,1995
