"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,776445,2003
"Ores, slag and ash",526,"Other Slag and Ash",52621,"Mineral Products",5,1331874,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Briquettes",52701,"Mineral Products",5,38149581,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Peat",52703,"Mineral Products",5,41886,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Coke",52704,"Mineral Products",5,1758871,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Non-Petroleum Gas",52705,"Mineral Products",5,6431,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Tar",52706,"Mineral Products",5,1717956,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Tar Oil",52707,"Mineral Products",5,143497,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Pitch Coke",52708,"Mineral Products",5,3506,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Crude Petroleum",52709,"Mineral Products",5,211229520,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,567185243,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Gas",52711,"Mineral Products",5,9434600,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Jelly",52712,"Mineral Products",5,8873568,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Coke",52713,"Mineral Products",5,9230695,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Bitumen and asphalt",52714,"Mineral Products",5,637370,2003
"Mineral fuels, mineral oils and products of their distillation",527,"Asphalt Mixtures",52715,"Mineral Products",5,196831.00000000003,2003
"Inorganic chemicals",628,"Halogens",62801,"Chemical Products",6,194246,2003
"Inorganic chemicals",628,"Sulfur",62802,"Chemical Products",6,730281,2003
"Inorganic chemicals",628,"Carbon",62803,"Chemical Products",6,2244781,2003
"Inorganic chemicals",628,"Hydrogen",62804,"Chemical Products",6,242153,2003
"Inorganic chemicals",628,"Alkaline Metals",62805,"Chemical Products",6,327854,2003
"Inorganic chemicals",628,"Hydrochloric Acid",62806,"Chemical Products",6,302976,2003
"Inorganic chemicals",628,"Sulfuric Acid",62807,"Chemical Products",6,327964,2003
"Inorganic chemicals",628,"Nitric Acids",62808,"Chemical Products",6,185409,2003
"Inorganic chemicals",628,"Phosphoric Acid",62809,"Chemical Products",6,5212344,2003
"Inorganic chemicals",628,"Boron",62810,"Chemical Products",6,565184,2003
"Inorganic chemicals",628,"Other Inorganic Acids",62811,"Chemical Products",6,1172720,2003
"Inorganic chemicals",628,"Halides",62812,"Chemical Products",6,34208,2003
"Inorganic chemicals",628,"Nonmetal Sulfides",62813,"Chemical Products",6,654,2003
"Inorganic chemicals",628,"Ammonia",62814,"Chemical Products",6,3195,2003
"Inorganic chemicals",628,"Sodium or Potassium Peroxides",62815,"Chemical Products",6,11569234,2003
"Inorganic chemicals",628,"Magnesium Hydroxide and Peroxide",62816,"Chemical Products",6,605466,2003
"Inorganic chemicals",628,"Zinc Oxide and Peroxide",62817,"Chemical Products",6,460719,2003
"Inorganic chemicals",628,"Aluminium Oxide",62818,"Chemical Products",6,2215438,2003
"Inorganic chemicals",628,"Chromium Oxides and Hydroxides",62819,"Chemical Products",6,152449,2003
"Inorganic chemicals",628,"Manganese Oxides",62820,"Chemical Products",6,1916745,2003
"Inorganic chemicals",628,"Iron Oxides and Hydroxides",62821,"Chemical Products",6,1020372.9999999999,2003
"Inorganic chemicals",628,"Cobalt Oxides and Hydroxides",62822,"Chemical Products",6,13309,2003
"Inorganic chemicals",628,"Titanium Oxides",62823,"Chemical Products",6,3256168,2003
"Inorganic chemicals",628,"Lead Oxides",62824,"Chemical Products",6,385294,2003
"Inorganic chemicals",628,"Inorganic Salts",62825,"Chemical Products",6,173150,2003
"Inorganic chemicals",628,"Fluorides",62826,"Chemical Products",6,55900,2003
"Inorganic chemicals",628,"Chlorides",62827,"Chemical Products",6,2363120,2003
"Inorganic chemicals",628,"Hypochlorites",62828,"Chemical Products",6,1851119,2003
"Inorganic chemicals",628,"Chlorates and Perchlorates",62829,"Chemical Products",6,538708,2003
"Inorganic chemicals",628,"Sulfides",62830,"Chemical Products",6,1110230,2003
"Inorganic chemicals",628,"Dithionites and Sulfoxylates",62831,"Chemical Products",6,3490929,2003
"Inorganic chemicals",628,"Sulfites",62832,"Chemical Products",6,649313,2003
"Inorganic chemicals",628,"Sulfates",62833,"Chemical Products",6,9501900,2003
"Inorganic chemicals",628,"Nitrites and Nitrates",62834,"Chemical Products",6,162897,2003
"Inorganic chemicals",628,"Phosphinates (hypophosphites) and phosphonates (phosphites)",62835,"Chemical Products",6,3503905,2003
"Inorganic chemicals",628,"Carbonates",62836,"Chemical Products",6,16603691,2003
"Inorganic chemicals",628,"Cyanides",62837,"Chemical Products",6,82987,2003
"Inorganic chemicals",628,"Fulminates",62838,"Chemical Products",6,260,2003
"Inorganic chemicals",628,"Silicates",62839,"Chemical Products",6,735438,2003
"Inorganic chemicals",628,"Borates",62840,"Chemical Products",6,288631,2003
"Inorganic chemicals",628,"Oxometallic or Peroxometallic Acid Salts",62841,"Chemical Products",6,382095,2003
"Inorganic chemicals",628,"Other Inorganic Acids Salts",62842,"Chemical Products",6,183136,2003
"Inorganic chemicals",628,"Precious Metal Compounds",62843,"Chemical Products",6,82859,2003
"Inorganic chemicals",628,"Radioactive Chemicals",62844,"Chemical Products",6,438034,2003
"Inorganic chemicals",628,"Rare-Earth Metal Compounds",62846,"Chemical Products",6,64364,2003
"Inorganic chemicals",628,"Hydrogen peroxide",62847,"Chemical Products",6,4311737,2003
"Inorganic chemicals",628,"Phosphides",62848,"Chemical Products",6,26679.999999999996,2003
"Inorganic chemicals",628,"Carbides",62849,"Chemical Products",6,505677,2003
"Inorganic chemicals",628,"Hydrides and other anions",62850,"Chemical Products",6,21108,2003
"Inorganic chemicals",628,"Inorganic Compounds",62851,"Chemical Products",6,794317,2003
"Organic chemicals",629,"Acyclic Hydrocarbons",62901,"Chemical Products",6,36391,2003
"Organic chemicals",629,"Cyclic Hydrocarbons",62902,"Chemical Products",6,3455362,2003
"Organic chemicals",629,"Halogenated Hydrocarbons",62903,"Chemical Products",6,4361240,2003
"Organic chemicals",629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,"Chemical Products",6,3266582,2003
"Organic chemicals",629,"Acyclic Alcohols",62905,"Chemical Products",6,10185696,2003
"Organic chemicals",629,"Cyclic Alcohols",62906,"Chemical Products",6,1190871,2003
"Organic chemicals",629,"Phenols",62907,"Chemical Products",6,317593,2003
"Organic chemicals",629,"Phenol Derivatives",62908,"Chemical Products",6,100042,2003
"Organic chemicals",629,"Ethers",62909,"Chemical Products",6,1147453,2003
"Organic chemicals",629,"Epoxides",62910,"Chemical Products",6,34667.99999999999,2003
"Organic chemicals",629,"Acetals and Hemiacetals",62911,"Chemical Products",6,4971,2003
"Organic chemicals",629,"Aldehydes",62912,"Chemical Products",6,2881881,2003
"Organic chemicals",629,"Aldehyde Derivatives",62913,"Chemical Products",6,79672,2003
"Organic chemicals",629,"Ketones and Quinones",62914,"Chemical Products",6,1654467,2003
"Organic chemicals",629,"Saturated Acyclic Monocarboxylic Acids",62915,"Chemical Products",6,10745611,2003
"Organic chemicals",629,"Unsaturated Acyclic Monocarboxylic Acids",62916,"Chemical Products",6,3008385,2003
"Organic chemicals",629,"Polycarboxylic Acids",62917,"Chemical Products",6,4906594,2003
"Organic chemicals",629,"Carboxylic Acids",62918,"Chemical Products",6,4971980,2003
"Organic chemicals",629,"Phosphoric Esters and Salts",62919,"Chemical Products",6,126012,2003
"Organic chemicals",629,"Other Esters",62920,"Chemical Products",6,108697,2003
"Organic chemicals",629,"Amine Compounds",62921,"Chemical Products",6,1763457,2003
"Organic chemicals",629,"Oxygen Amino Compounds",62922,"Chemical Products",6,6970364,2003
"Organic chemicals",629,"Quaternary Ammonium Salts and Hydroxides",62923,"Chemical Products",6,684173,2003
"Organic chemicals",629,"Carboxyamide Compounds",62924,"Chemical Products",6,1631509,2003
"Organic chemicals",629,"Carboxyimide Compounds",62925,"Chemical Products",6,1233898,2003
"Organic chemicals",629,"Nitrile Compounds",62926,"Chemical Products",6,205625,2003
"Organic chemicals",629,"Diazo, Azo or Aoxy Compounds",62927,"Chemical Products",6,347306,2003
"Organic chemicals",629,"Hydrazine or Hydroxylamine Derivatives",62928,"Chemical Products",6,78790,2003
"Organic chemicals",629,"Other Nitrogen Compounds",62929,"Chemical Products",6,2626300,2003
"Organic chemicals",629,"Organo-Sulfur Compounds",62930,"Chemical Products",6,3473936,2003
"Organic chemicals",629,"Other Organo-Inorganic Compounds",62931,"Chemical Products",6,1527343,2003
"Organic chemicals",629,"Oxygen Heterocyclic Compounds",62932,"Chemical Products",6,2865477,2003
"Organic chemicals",629,"Nitrogen Heterocyclic Compounds",62933,"Chemical Products",6,21959211,2003
"Organic chemicals",629,"Nucleic Acids",62934,"Chemical Products",6,6501873,2003
"Organic chemicals",629,"Sulfonamides",62935,"Chemical Products",6,2344987,2003
"Organic chemicals",629,"Vitamins",62936,"Chemical Products",6,12950241,2003
"Organic chemicals",629,"Hormones",62937,"Chemical Products",6,6911451,2003
"Organic chemicals",629,"Glycosides",62938,"Chemical Products",6,748351,2003
"Organic chemicals",629,"Vegetable Alkaloids",62939,"Chemical Products",6,1696800,2003
"Organic chemicals",629,"Chemically Pure Sugars",62940,"Chemical Products",6,540667,2003
"Organic chemicals",629,"Antibiotics",62941,"Chemical Products",6,28027909,2003
"Organic chemicals",629,"Other Organic Compounds",62942,"Chemical Products",6,11322770.999999998,2003
"Pharmaceutical products",630,"Glands and Other Organs",63001,"Chemical Products",6,221806,2003
"Pharmaceutical products",630,"Vaccines, blood, antisera, toxins and cultures",63002,"Chemical Products",6,32262839,2003
"Pharmaceutical products",630,"Unpackaged Medicaments",63003,"Chemical Products",6,9534885,2003
"Pharmaceutical products",630,"Packaged Medicaments",63004,"Chemical Products",6,49398359,2003
"Pharmaceutical products",630,"Bandages",63005,"Chemical Products",6,952121,2003
"Pharmaceutical products",630,"Special Pharmaceuticals",63006,"Chemical Products",6,34614820,2003
"Fertilizers",631,"Animal or Vegetable Fertilizers",63101,"Chemical Products",6,96408,2003
"Fertilizers",631,"Nitrogenous Fertilizers",63102,"Chemical Products",6,2577238,2003
"Fertilizers",631,"Phosphatic Fertilizers",63103,"Chemical Products",6,57028362,2003
"Fertilizers",631,"Potassic Fertilizers",63104,"Chemical Products",6,18576320,2003
"Fertilizers",631,"Mixed Mineral or Chemical Fertilizers",63105,"Chemical Products",6,24273554,2003
"Paints, dyes, & varnishes",632,"Vegetable Tanning Extracts",63201,"Chemical Products",6,2179769,2003
"Paints, dyes, & varnishes",632,"Synthetic Tanning Extracts",63202,"Chemical Products",6,12132743,2003
"Paints, dyes, & varnishes",632,"Vegetable or Animal Dyes",63203,"Chemical Products",6,113472,2003
"Paints, dyes, & varnishes",632,"Synthetic Coloring Matter",63204,"Chemical Products",6,70222989,2003
"Paints, dyes, & varnishes",632,"Lake Pigments",63205,"Chemical Products",6,1000777,2003
"Paints, dyes, & varnishes",632,"Other Coloring Matter",63206,"Chemical Products",6,8905863,2003
"Paints, dyes, & varnishes",632,"Prepared Pigments",63207,"Chemical Products",6,7066970,2003
"Paints, dyes, & varnishes",632,"Nonaqueous Paints",63208,"Chemical Products",6,3586289,2003
"Paints, dyes, & varnishes",632,"Aqueous Paints",63209,"Chemical Products",6,1258366,2003
"Paints, dyes, & varnishes",632,"Other Paints",63210,"Chemical Products",6,698832,2003
"Paints, dyes, & varnishes",632,"Prepared Paint Driers",63211,"Chemical Products",6,592658,2003
"Paints, dyes, & varnishes",632,"Nonaqueous Pigments",63212,"Chemical Products",6,2091634,2003
"Paints, dyes, & varnishes",632,"Artistry Paints",63213,"Chemical Products",6,312404,2003
"Paints, dyes, & varnishes",632,"Glaziers Putty",63214,"Chemical Products",6,519659,2003
"Paints, dyes, & varnishes",632,"Ink",63215,"Chemical Products",6,10668944,2003
"Perfumery & cosmetics",633,"Essential Oils",63301,"Chemical Products",6,941332,2003
"Perfumery & cosmetics",633,"Scented Mixtures",63302,"Chemical Products",6,19351353,2003
"Perfumery & cosmetics",633,"Perfumes",63303,"Chemical Products",6,8291048,2003
"Perfumery & cosmetics",633,"Beauty Products",63304,"Chemical Products",6,1994659,2003
"Perfumery & cosmetics",633,"Hair Products",63305,"Chemical Products",6,1661709,2003
"Perfumery & cosmetics",633,"Dental Products",63306,"Chemical Products",6,2302716,2003
"Perfumery & cosmetics",633,"Shaving Products",63307,"Chemical Products",6,2324560,2003
"Soap, cleaners, candles, dental, modelling pastes",634,"Soap",63401,"Chemical Products",6,5703955,2003
"Soap, cleaners, candles, dental, modelling pastes",634,"Cleaning Products",63402,"Chemical Products",6,11997232,2003
"Soap, cleaners, candles, dental, modelling pastes",634,"Lubricating Products",63403,"Chemical Products",6,8722653,2003
"Soap, cleaners, candles, dental, modelling pastes",634,"Waxes",63404,"Chemical Products",6,873942,2003
"Soap, cleaners, candles, dental, modelling pastes",634,"Polishes and Creams",63405,"Chemical Products",6,464164,2003
"Soap, cleaners, candles, dental, modelling pastes",634,"Candles",63406,"Chemical Products",6,58825,2003
"Soap, cleaners, candles, dental, modelling pastes",634,"Pastes and Waxes",63407,"Chemical Products",6,16237,2003
"Glues, starches, & albuminoid products",635,"Casein",63501,"Chemical Products",6,127087,2003
"Glues, starches, & albuminoid products",635,"Water Soluble Proteins",63502,"Chemical Products",6,65,2003
"Glues, starches, & albuminoid products",635,"Gelatin",63503,"Chemical Products",6,201983,2003
"Glues, starches, & albuminoid products",635,"Peptones",63504,"Chemical Products",6,23436,2003
"Glues, starches, & albuminoid products",635,"Dextrins",63505,"Chemical Products",6,2525919,2003
"Glues, starches, & albuminoid products",635,"Glues",63506,"Chemical Products",6,5027389,2003
"Glues, starches, & albuminoid products",635,"Enzymes",63507,"Chemical Products",6,3308910,2003
"Explosives, matches, & fireworks",636,"Propellant Powders",63601,"Chemical Products",6,109842.00000000001,2003
"Explosives, matches, & fireworks",636,"Prepared Explosives",63602,"Chemical Products",6,177054,2003
"Explosives, matches, & fireworks",636,"Detonating Fuses",63603,"Chemical Products",6,221025,2003
"Explosives, matches, & fireworks",636,"Fireworks",63604,"Chemical Products",6,1738.0000000000002,2003
"Explosives, matches, & fireworks",636,"Matches",63605,"Chemical Products",6,5108,2003
"Explosives, matches, & fireworks",636,"Pyrophoric Alloys",63606,"Chemical Products",6,59377,2003
"Photo & movie goods",637,"Photographic Plates",63701,"Chemical Products",6,5024788,2003
"Photo & movie goods",637,"Photographic Film",63702,"Chemical Products",6,10193515,2003
"Photo & movie goods",637,"Photographic Paper",63703,"Chemical Products",6,5212879,2003
"Photo & movie goods",637,"Undeveloped Exposed Photographic Material",63704,"Chemical Products",6,73460,2003
"Photo & movie goods",637,"Developed Exposed Photographic Material",63705,"Chemical Products",6,63794,2003
"Photo & movie goods",637,"Motion-picture film, exposed and developed",63706,"Chemical Products",6,46197,2003
"Photo & movie goods",637,"Photographic Chemicals",63707,"Chemical Products",6,6117132,2003
"Chemical products n.e.s.",638,"Artificial Graphite",63801,"Chemical Products",6,74225,2003
"Chemical products n.e.s.",638,"Activated Carbon",63802,"Chemical Products",6,723813,2003
"Chemical products n.e.s.",638,"Tall Oil",63803,"Chemical Products",6,3052,2003
"Chemical products n.e.s.",638,"Wood Pulp Lyes",63804,"Chemical Products",6,19822,2003
"Chemical products n.e.s.",638,"Turpentine",63805,"Chemical Products",6,121410,2003
"Chemical products n.e.s.",638,"Rosin",63806,"Chemical Products",6,1661895,2003
"Chemical products n.e.s.",638,"Wood Tar, Oils and Pitch",63807,"Chemical Products",6,162370,2003
"Chemical products n.e.s.",638,"Pesticides",63808,"Chemical Products",6,25276494,2003
"Chemical products n.e.s.",638,"Dyeing Finishing Agents",63809,"Chemical Products",6,26166767,2003
"Chemical products n.e.s.",638,"Metal Pickling Preparations",63810,"Chemical Products",6,2467011,2003
"Chemical products n.e.s.",638,"Antiknock",63811,"Chemical Products",6,1969192,2003
"Chemical products n.e.s.",638,"Prepared Rubber Accelerators",63812,"Chemical Products",6,3808878,2003
"Chemical products n.e.s.",638,"Fire Extinguishers Preparations",63813,"Chemical Products",6,78843,2003
"Chemical products n.e.s.",638,"Organic Composite Solvents",63814,"Chemical Products",6,2085242,2003
"Chemical products n.e.s.",638,"Reaction and Catalytic Products",63815,"Chemical Products",6,793958,2003
"Chemical products n.e.s.",638,"Refractory Cements",63816,"Chemical Products",6,441502,2003
"Chemical products n.e.s.",638,"Alkylbenzenes and Alkylnaphthalenes",63817,"Chemical Products",6,1169306,2003
"Chemical products n.e.s.",638,"Disc Chemicals for Electronics",63818,"Chemical Products",6,195991,2003
"Chemical products n.e.s.",638,"Hydraulic Brake Fluid",63819,"Chemical Products",6,513909,2003
"Chemical products n.e.s.",638,"Antifreeze",63820,"Chemical Products",6,190867,2003
"Chemical products n.e.s.",638,"Micro-Organism Culture Preparations",63821,"Chemical Products",6,67629,2003
"Chemical products n.e.s.",638,"Laboratory Reagents",63822,"Chemical Products",6,3455627,2003
"Chemical products n.e.s.",638,"Industrial Fatty Acids, Oils and Alcohols",63823,"Chemical Products",6,7743825,2003
"Plastics & articles thereof",739,"Ethylene Polymers",73901,"Plastics and Rubbers",7,56447455,2003
"Plastics & articles thereof",739,"Propylene Polymers",73902,"Plastics and Rubbers",7,57096429,2003
"Plastics & articles thereof",739,"Styrene Polymers",73903,"Plastics and Rubbers",7,14872947,2003
"Plastics & articles thereof",739,"Vinyl Chloride Polymers",73904,"Plastics and Rubbers",7,29901575,2003
"Plastics & articles thereof",739,"Other Vinyl Polymers",73905,"Plastics and Rubbers",7,5935318,2003
"Plastics & articles thereof",739,"Acrylic Polymers",73906,"Plastics and Rubbers",7,7829280,2003
"Plastics & articles thereof",739,"Polyacetals",73907,"Plastics and Rubbers",7,30316165,2003
"Plastics & articles thereof",739,"Polyamides",73908,"Plastics and Rubbers",7,4086676,2003
"Plastics & articles thereof",739,"Amino-resins",73909,"Plastics and Rubbers",7,8957092,2003
"Plastics & articles thereof",739,"Silicone",73910,"Plastics and Rubbers",7,2572649,2003
"Plastics & articles thereof",739,"Petroleum Resins",73911,"Plastics and Rubbers",7,3258828,2003
"Plastics & articles thereof",739,"Cellulose",73912,"Plastics and Rubbers",7,3917103,2003
"Plastics & articles thereof",739,"Natural Polymers",73913,"Plastics and Rubbers",7,1708069.9999999998,2003
"Plastics & articles thereof",739,"Polymer Ion-Exchangers",73914,"Plastics and Rubbers",7,837418,2003
"Plastics & articles thereof",739,"Scrap Plastic",73915,"Plastics and Rubbers",7,245128,2003
"Plastics & articles thereof",739,"Monofilament",73916,"Plastics and Rubbers",7,5856810,2003
"Plastics & articles thereof",739,"Plastic Pipes",73917,"Plastics and Rubbers",7,2922690,2003
"Plastics & articles thereof",739,"Plastic Floor Coverings",73918,"Plastics and Rubbers",7,1610919,2003
"Plastics & articles thereof",739,"Self-adhesive Plastics",73919,"Plastics and Rubbers",7,8286041,2003
"Plastics & articles thereof",739,"Raw Plastic Sheeting",73920,"Plastics and Rubbers",7,24474820,2003
"Plastics & articles thereof",739,"Other Plastic Sheetings",73921,"Plastics and Rubbers",7,6602231,2003
"Plastics & articles thereof",739,"Plastic Wash Basins",73922,"Plastics and Rubbers",7,449903,2003
"Plastics & articles thereof",739,"Plastic Lids",73923,"Plastics and Rubbers",7,19685324,2003
"Plastics & articles thereof",739,"Plastic Housewares",73924,"Plastics and Rubbers",7,1904067,2003
"Plastics & articles thereof",739,"Plastic Building Materials",73925,"Plastics and Rubbers",7,1259155,2003
"Plastics & articles thereof",739,"Other Plastic Products",73926,"Plastics and Rubbers",7,17424382,2003
"Rubber & articles thereof",740,"Rubber",74001,"Plastics and Rubbers",7,4104538,2003
"Rubber & articles thereof",740,"Synthetic Rubber",74002,"Plastics and Rubbers",7,4663472,2003
"Rubber & articles thereof",740,"Reclaimed Rubber",74003,"Plastics and Rubbers",7,58467,2003
"Rubber & articles thereof",740,"Scrap Rubber",74004,"Plastics and Rubbers",7,55519,2003
"Rubber & articles thereof",740,"Compounded Unvulcanised Rubber",74005,"Plastics and Rubbers",7,814514,2003
"Rubber & articles thereof",740,"Unvulcanised Rubber Products",74006,"Plastics and Rubbers",7,162531,2003
"Rubber & articles thereof",740,"Rubber Thread",74007,"Plastics and Rubbers",7,3006010,2003
"Rubber & articles thereof",740,"Rubber Sheets",74008,"Plastics and Rubbers",7,2606736,2003
"Rubber & articles thereof",740,"Rubber Pipes",74009,"Plastics and Rubbers",7,820697,2003
"Rubber & articles thereof",740,"Rubber Belting",74010,"Plastics and Rubbers",7,3319834,2003
"Rubber & articles thereof",740,"Rubber Tires",74011,"Plastics and Rubbers",7,42526545,2003
"Rubber & articles thereof",740,"Used Rubber Tires",74012,"Plastics and Rubbers",7,3063688,2003
"Rubber & articles thereof",740,"Rubber Inner Tubes",74013,"Plastics and Rubbers",7,3311854,2003
"Rubber & articles thereof",740,"Pharmaceutical Rubber Products",74014,"Plastics and Rubbers",7,10950423,2003
"Rubber & articles thereof",740,"Rubber Apparel",74015,"Plastics and Rubbers",7,795464,2003
"Rubber & articles thereof",740,"Other Rubber Products",74016,"Plastics and Rubbers",7,2413351,2003
"Rubber & articles thereof",740,"Hard Rubber",74017,"Plastics and Rubbers",7,419951,2003
"Raw hides & skin (non-fur)",841,"Equine and Bovine Hides",84101,"Animal Hides",8,16542,2003
"Raw hides & skin (non-fur)",841,"Sheep Hides",84102,"Animal Hides",8,381636,2003
"Raw hides & skin (non-fur)",841,"Other Hides and Skins",84103,"Animal Hides",8,513004,2003
"Raw hides & skin (non-fur)",841,"Tanned Equine and Bovine Hides",84104,"Animal Hides",8,10301562,2003
"Raw hides & skin (non-fur)",841,"Tanned Sheep Hides",84105,"Animal Hides",8,610238,2003
"Raw hides & skin (non-fur)",841,"Tanned Goat Hides",84106,"Animal Hides",8,273098,2003
"Raw hides & skin (non-fur)",841,"Leather of Other Animals",84107,"Animal Hides",8,795788,2003
"Raw hides & skin (non-fur)",841,"Chamois Leather",84108,"Animal Hides",8,10031.000000000002,2003
"Raw hides & skin (non-fur)",841,"Patent Leather",84109,"Animal Hides",8,509060,2003
"Raw hides & skin (non-fur)",841,"Leather Waste",84110,"Animal Hides",8,30,2003
"Raw hides & skin (non-fur)",841,"Leather Sheets",84111,"Animal Hides",8,168596,2003
"Leather articles",842,"Saddlery",84201,"Animal Hides",8,48743,2003
"Leather articles",842,"Trunks and Cases",84202,"Animal Hides",8,6105163,2003
"Leather articles",842,"Leather Apparel",84203,"Animal Hides",8,760886,2003
"Leather articles",842,"Leather Used in Machinery",84204,"Animal Hides",8,32072,2003
"Leather articles",842,"Other Leather Articles",84205,"Animal Hides",8,537479,2003
"Leather articles",842,"Articles of Gut",84206,"Animal Hides",8,8696,2003
"Furskins, articifial fur, & articles",843,"Furskin Apparel",84303,"Animal Hides",8,121476.99999999999,2003
"Furskins, articifial fur, & articles",843,"Artificial Fur",84304,"Animal Hides",8,63156,2003
"Wood, wood articles, & charcoal",944,"Fuel Wood",94401,"Wood Products",9,1985,2003
"Wood, wood articles, & charcoal",944,"Wood Charcoal",94402,"Wood Products",9,34210,2003
"Wood, wood articles, & charcoal",944,"Rough Wood",94403,"Wood Products",9,46734959,2003
"Wood, wood articles, & charcoal",944,"Wood Stakes",94404,"Wood Products",9,28435.999999999996,2003
"Wood, wood articles, & charcoal",944,"Wood Wool",94405,"Wood Products",9,2392,2003
"Wood, wood articles, & charcoal",944,"Railroad Ties",94406,"Wood Products",9,135884,2003
"Wood, wood articles, & charcoal",944,"Sawn Wood",94407,"Wood Products",9,1012240,2003
"Wood, wood articles, & charcoal",944,"Veneer Sheets",94408,"Wood Products",9,100173,2003
"Wood, wood articles, & charcoal",944,"Shaped Wood",94409,"Wood Products",9,53593.00000000001,2003
"Wood, wood articles, & charcoal",944,"Particle Board",94410,"Wood Products",9,3306220,2003
"Wood, wood articles, & charcoal",944,"Wood Fiberboard",94411,"Wood Products",9,2216129,2003
"Wood, wood articles, & charcoal",944,"Plywood",94412,"Wood Products",9,1676262,2003
"Wood, wood articles, & charcoal",944,"Densified Wood",94413,"Wood Products",9,71679,2003
"Wood, wood articles, & charcoal",944,"Wood Frames",94414,"Wood Products",9,20281,2003
"Wood, wood articles, & charcoal",944,"Wood Crates",94415,"Wood Products",9,89786,2003
"Wood, wood articles, & charcoal",944,"Wooden Tool Handles",94417,"Wood Products",9,9811,2003
"Wood, wood articles, & charcoal",944,"Wood Carpentry",94418,"Wood Products",9,558073,2003
"Wood, wood articles, & charcoal",944,"Wood Kitchenware",94419,"Wood Products",9,53391,2003
"Wood, wood articles, & charcoal",944,"Wood Ornaments",94420,"Wood Products",9,43851,2003
"Wood, wood articles, & charcoal",944,"Other Wood Articles",94421,"Wood Products",9,389788,2003
"Cork & cork articles",945,"Raw Cork",94501,"Wood Products",9,8740,2003
"Cork & cork articles",945,"Debacked Cork",94502,"Wood Products",9,7497.000000000001,2003
"Cork & cork articles",945,"Natural Cork Articles",94503,"Wood Products",9,78943,2003
"Cork & cork articles",945,"Agglomerated Cork",94504,"Wood Products",9,13697,2003
"Straw & esparto manufactures",946,"Plaiting Products",94601,"Wood Products",9,30149,2003
"Straw & esparto manufactures",946,"Basketwork",94602,"Wood Products",9,16594,2003
"Wood pulp & paper scrap",1047,"Mechanical Wood Pulp",104701,"Paper Goods",10,29122.000000000004,2003
"Wood pulp & paper scrap",1047,"Dissolving Grades Chemical Woodpulp",104702,"Paper Goods",10,32698.999999999996,2003
"Wood pulp & paper scrap",1047,"Sulfate Chemical Woodpulp",104703,"Paper Goods",10,8601194,2003
"Wood pulp & paper scrap",1047,"Sulfite Chemical Woodpulp",104704,"Paper Goods",10,806742,2003
"Wood pulp & paper scrap",1047,"Semi chemical Woodpulp",104705,"Paper Goods",10,293586,2003
"Wood pulp & paper scrap",1047,"Recovered Paper Pulp",104706,"Paper Goods",10,4582349,2003
"Wood pulp & paper scrap",1047,"Recovered Paper",104707,"Paper Goods",10,25894812,2003
"Paper articles",1048,"Newsprint",104801,"Paper Goods",10,16010053,2003
"Paper articles",1048,"Uncoated Paper",104802,"Paper Goods",10,25999442,2003
"Paper articles",1048,"Tissue",104803,"Paper Goods",10,2453138,2003
"Paper articles",1048,"Kraft Paper",104804,"Paper Goods",10,28156822,2003
"Paper articles",1048,"Other Uncoated Paper",104805,"Paper Goods",10,29189434,2003
"Paper articles",1048,"Vegetable Parchment",104806,"Paper Goods",10,1180144,2003
"Paper articles",1048,"Composite Paper",104807,"Paper Goods",10,73447,2003
"Paper articles",1048,"Corrugated Paper",104808,"Paper Goods",10,354633,2003
"Paper articles",1048,"Carbon Paper",104809,"Paper Goods",10,1249878,2003
"Paper articles",1048,"Kaolin Coated Paper",104810,"Paper Goods",10,67280865,2003
"Paper articles",1048,"Cellulose Fibers Paper",104811,"Paper Goods",10,16792420,2003
"Paper articles",1048,"Paper Pulp Filter Blocks",104812,"Paper Goods",10,18610,2003
"Paper articles",1048,"Cigarette Paper",104813,"Paper Goods",10,4311870,2003
"Paper articles",1048,"Wallpaper",104814,"Paper Goods",10,179166,2003
"Paper articles",1048,"Paper Floor Coverings",104815,"Paper Goods",10,8726,2003
"Paper articles",1048,"Other Carbon Paper",104816,"Paper Goods",10,650842,2003
"Paper articles",1048,"Letter Stock",104817,"Paper Goods",10,228052,2003
"Paper articles",1048,"Toilet Paper",104818,"Paper Goods",10,1394679,2003
"Paper articles",1048,"Paper Containers",104819,"Paper Goods",10,2122569,2003
